,labels,chembl_ids,fingerprint_id
1729,0,CHEMBL172973,1729
1730,1,CHEMBL27685,1730
1731,0,CHEMBL315701,1731
1732,1,CHEMBL144402,1732
1733,1,CHEMBL246687,1733
1734,1,CHEMBL248116,1734
1735,1,CHEMBL419409,1735
1736,1,CHEMBL207584,1736
1737,0,CHEMBL383899,1737
1738,0,CHEMBL77737,1738
1739,1,CHEMBL542891,1739
1740,1,CHEMBL437197,1740
1741,1,CHEMBL296407,1741
1742,1,CHEMBL196018,1742
1743,0,CHEMBL59150,1743
1744,0,CHEMBL347537,1744
1745,1,CHEMBL179527,1745
1746,0,CHEMBL215280,1746
1747,1,CHEMBL87084,1747
1748,0,CHEMBL348554,1748
1749,1,CHEMBL136511,1749
1750,1,CHEMBL449093,1750
1751,1,CHEMBL119033,1751
1752,1,CHEMBL554053,1752
1753,1,CHEMBL262276,1753
1754,1,CHEMBL243410,1754
1755,1,CHEMBL37373,1755
1756,1,CHEMBL251291,1756
1757,1,CHEMBL300083,1757
1758,1,CHEMBL53310,1758
1759,1,CHEMBL394333,1759
1760,1,CHEMBL177053,1760
1761,1,CHEMBL538814,1761
1762,1,CHEMBL178958,1762
1763,1,CHEMBL13629,1763
1764,1,CHEMBL205284,1764
1765,0,CHEMBL277008,1765
1766,1,CHEMBL165864,1766
1767,1,CHEMBL51707,1767
1768,0,CHEMBL241989,1768
1769,0,CHEMBL67702,1769
1770,1,CHEMBL215171,1770
1771,1,CHEMBL399438,1771
1772,1,CHEMBL399928,1772
1773,1,CHEMBL368296,1773
1774,1,CHEMBL408397,1774
1775,1,CHEMBL53299,1775
1776,1,CHEMBL271410,1776
1777,1,CHEMBL270713,1777
1778,1,CHEMBL257873,1778
1779,1,CHEMBL510845,1779
1780,1,CHEMBL477197,1780
1781,1,CHEMBL511478,1781
1782,1,CHEMBL454002,1782
1783,1,CHEMBL418907,1783
1784,1,CHEMBL178306,1784
1785,1,CHEMBL181029,1785
1786,1,CHEMBL501618,1786
1787,1,CHEMBL447850,1787
1788,1,CHEMBL474343,1788
1789,1,CHEMBL516022,1789
1790,1,CHEMBL525805,1790
1791,0,CHEMBL474538,1791
1792,1,CHEMBL514566,1792
1793,0,CHEMBL50,1793
1794,1,CHEMBL463054,1794
1795,0,CHEMBL501709,1795
1796,1,CHEMBL594661,1796
1797,0,CHEMBL602645,1797
1798,1,CHEMBL483313,1798
1799,0,CHEMBL591051,1799
1800,0,CHEMBL591053,1800
1801,0,CHEMBL591706,1801
1802,0,CHEMBL602471,1802
1803,1,CHEMBL597914,1803
1804,1,CHEMBL1094835,1804
1805,1,CHEMBL1171792,1805
1806,0,CHEMBL1173324,1806
1807,0,CHEMBL1173816,1807
1808,0,CHEMBL1173105,1808
1809,1,CHEMBL1240553,1809
1810,1,CHEMBL1242660,1810
1811,1,CHEMBL1241587,1811
1812,1,CHEMBL201307,1812
1813,1,CHEMBL1257998,1813
1814,1,CHEMBL1242749,1814
1815,1,CHEMBL1242664,1815
1816,0,CHEMBL1241772,1816
1817,1,CHEMBL1272275,1817
1818,0,CHEMBL66329,1818
1819,0,CHEMBL112346,1819
1820,1,CHEMBL328245,1820
1821,1,CHEMBL334915,1821
1822,0,CHEMBL431001,1822
1823,0,CHEMBL415233,1823
1824,1,CHEMBL403785,1824
1825,1,CHEMBL292323,1825
1826,1,CHEMBL234577,1826
1827,0,CHEMBL103055,1827
1828,0,CHEMBL543457,1828
1829,1,CHEMBL113070,1829
1830,0,CHEMBL76642,1830
1831,1,CHEMBL210660,1831
1832,1,CHEMBL193544,1832
1833,1,CHEMBL398963,1833
1834,1,CHEMBL93302,1834
1835,1,CHEMBL328106,1835
1836,1,CHEMBL503253,1836
1837,0,CHEMBL522579,1837
1838,0,CHEMBL526639,1838
1839,0,CHEMBL514499,1839
1840,1,CHEMBL475769,1840
1841,1,CHEMBL466412,1841
1842,1,CHEMBL472544,1842
1843,0,CHEMBL489148,1843
1844,1,CHEMBL57300,1844
1845,1,CHEMBL516375,1845
1846,1,CHEMBL443523,1846
1847,1,CHEMBL512076,1847
1848,0,CHEMBL504416,1848
1849,1,CHEMBL502015,1849
1850,1,CHEMBL513418,1850
1851,1,CHEMBL567873,1851
1852,1,CHEMBL604914,1852
1853,0,CHEMBL589259,1853
1854,1,CHEMBL589826,1854
1855,0,CHEMBL600795,1855
1856,1,CHEMBL596736,1856
1857,1,CHEMBL598799,1857
1858,0,CHEMBL1098440,1858
1859,0,CHEMBL1094369,1859
1860,1,CHEMBL1098121,1860
1861,0,CHEMBL1173319,1861
1862,1,CHEMBL1173714,1862
1863,0,CHEMBL1241774,1863
1864,0,CHEMBL1242200,1864
1865,1,CHEMBL1242202,1865
1866,1,CHEMBL1242662,1866
1867,1,CHEMBL1242755,1867
1868,1,CHEMBL1271507,1868
1869,1,CHEMBL1630110,1869
1870,1,CHEMBL1914667,1870
1871,0,CHEMBL1910274,1871
1872,1,CHEMBL1928945,1872
1873,1,CHEMBL1928948,1873
1874,1,CHEMBL1958029,1874
1875,1,CHEMBL1934624,1875
1876,1,CHEMBL1945446,1876
1877,1,CHEMBL242541,1877
1878,1,CHEMBL1934632,1878
1879,0,CHEMBL449114,1879
1880,1,CHEMBL3263374,1880
1881,1,CHEMBL3219348,1881
1882,1,CHEMBL3297897,1882
1883,1,CHEMBL3357655,1883
1884,1,CHEMBL3357652,1884
1885,1,CHEMBL3360613,1885
1886,1,CHEMBL3416439,1886
1887,1,CHEMBL3416599,1887
1888,1,CHEMBL3425655,1888
1889,1,CHEMBL334801,1889
1890,0,CHEMBL333553,1890
1891,1,CHEMBL189779,1891
1892,0,CHEMBL300817,1892
1893,1,CHEMBL381080,1893
1894,1,CHEMBL256529,1894
1895,1,CHEMBL1645469,1895
1896,1,CHEMBL1830276,1896
1897,1,CHEMBL2029425,1897
1898,1,CHEMBL2029700,1898
1899,1,CHEMBL3133751,1899
1900,1,CHEMBL3092302,1900
1901,0,CHEMBL3353410,1901
1902,0,CHEMBL171256,1902
1903,1,CHEMBL596964,1903
1904,1,CHEMBL1828869,1904
1905,1,CHEMBL1947127,1905
1906,0,CHEMBL2332840,1906
1907,0,CHEMBL2426378,1907
1908,1,CHEMBL2385971,1908
1909,1,CHEMBL3325476,1909
1910,1,CHEMBL355191,1910
1911,1,CHEMBL367625,1911
1912,1,CHEMBL333082,1912
1913,0,CHEMBL316020,1913
1914,0,CHEMBL315753,1914
1915,0,CHEMBL1945644,1915
1916,0,CHEMBL1812491,1916
1917,1,CHEMBL2385988,1917
1918,0,CHEMBL66718,1918
1919,1,CHEMBL392273,1919
1920,1,CHEMBL424375,1920
1921,1,CHEMBL2316143,1921
1922,1,CHEMBL2437467,1922
1923,1,CHEMBL3219135,1923
1924,0,CHEMBL145209,1924
1925,0,CHEMBL213560,1925
1926,1,CHEMBL69960,1926
1927,1,CHEMBL54091,1927
1928,1,CHEMBL91867,1928
1929,0,CHEMBL87324,1929
1930,1,CHEMBL203661,1930
1931,1,CHEMBL372246,1931
1932,1,CHEMBL126623,1932
1933,1,CHEMBL1203940,1933
1934,0,CHEMBL277039,1934
1935,1,CHEMBL395883,1935
1936,1,CHEMBL56027,1936
1937,1,CHEMBL327127,1937
1938,1,CHEMBL276154,1938
1939,1,CHEMBL165574,1939
1940,1,CHEMBL215814,1940
1941,0,CHEMBL65858,1941
1942,1,CHEMBL168661,1942
1943,0,CHEMBL77869,1943
1944,1,CHEMBL382862,1944
1945,0,CHEMBL191003,1945
1946,1,CHEMBL334334,1946
1947,1,CHEMBL385015,1947
1948,1,CHEMBL384699,1948
1949,1,CHEMBL40734,1949
1950,0,CHEMBL76557,1950
1951,1,CHEMBL53711,1951
1952,1,CHEMBL354128,1952
1953,1,CHEMBL214023,1953
1954,1,CHEMBL195218,1954
1955,0,CHEMBL132170,1955
1956,1,CHEMBL166766,1956
1957,1,CHEMBL122411,1957
1958,1,CHEMBL27688,1958
1959,1,CHEMBL214419,1959
1960,1,CHEMBL337027,1960
1961,1,CHEMBL3085381,1961
1962,0,CHEMBL294681,1962
1963,1,CHEMBL138940,1963
1964,1,CHEMBL342929,1964
1965,1,CHEMBL351920,1965
1966,1,CHEMBL340484,1966
1967,1,CHEMBL301612,1967
1968,1,CHEMBL392774,1968
1969,1,CHEMBL39295,1969
1970,0,CHEMBL419601,1970
1971,0,CHEMBL116423,1971
1972,0,CHEMBL277931,1972
1973,1,CHEMBL66031,1973
1974,1,CHEMBL202244,1974
1975,1,CHEMBL144589,1975
1976,1,CHEMBL552860,1976
1977,1,CHEMBL124618,1977
1978,0,CHEMBL89040,1978
1979,0,CHEMBL309116,1979
1980,0,CHEMBL314798,1980
1981,1,CHEMBL219557,1981
1982,1,CHEMBL328691,1982
1983,1,CHEMBL539102,1983
1984,1,CHEMBL258694,1984
1985,1,CHEMBL271532,1985
1986,1,CHEMBL299881,1986
1987,1,CHEMBL402294,1987
1988,0,CHEMBL523559,1988
1989,0,CHEMBL483234,1989
1990,1,CHEMBL521184,1990
1991,1,CHEMBL490980,1991
1992,1,CHEMBL489139,1992
1993,1,CHEMBL510396,1993
1994,1,CHEMBL474147,1994
1995,0,CHEMBL496129,1995
1996,1,CHEMBL497803,1996
1997,1,CHEMBL469354,1997
1998,1,CHEMBL593293,1998
1999,1,CHEMBL599047,1999
2000,1,CHEMBL1095130,2000
2001,1,CHEMBL1095464,2001
2002,1,CHEMBL1173688,2002
2003,0,CHEMBL1172950,2003
2004,1,CHEMBL1173651,2004
2005,1,CHEMBL1173653,2005
2006,1,CHEMBL1241776,2006
2007,1,CHEMBL1242379,2007
2008,1,CHEMBL1242754,2008
2009,1,CHEMBL1242376,2009
2010,1,CHEMBL1641989,2010
2011,1,CHEMBL1630117,2011
2012,1,CHEMBL1645464,2012
2013,1,CHEMBL1683949,2013
2014,0,CHEMBL2018772,2014
2015,1,CHEMBL2070197,2015
2016,1,CHEMBL1821894,2016
2017,1,CHEMBL1958210,2017
2018,0,CHEMBL2047252,2018
2019,0,CHEMBL2047247,2019
2020,1,CHEMBL2029438,2020
2021,1,CHEMBL2048906,2021
2022,1,CHEMBL2047022,2022
2023,0,CHEMBL324439,2023
2024,0,CHEMBL605161,2024
2025,1,CHEMBL2325108,2025
2026,1,CHEMBL2347968,2026
2027,0,CHEMBL1761938,2027
2028,0,CHEMBL2018770,2028
2029,1,CHEMBL2325103,2029
2030,0,CHEMBL3233756,2030
2031,1,CHEMBL225929,2031
2032,1,CHEMBL31656,2032
2033,1,CHEMBL336264,2033
2034,1,CHEMBL91748,2034
2035,1,CHEMBL340660,2035
2036,1,CHEMBL601040,2036
2037,0,CHEMBL1009,2037
2038,0,CHEMBL1946844,2038
2039,0,CHEMBL1916948,2039
2040,1,CHEMBL3219503,2040
2041,1,CHEMBL3298000,2041
2042,1,CHEMBL343887,2042
2043,1,CHEMBL93784,2043
2044,1,CHEMBL414220,2044
2045,1,CHEMBL245278,2045
2046,1,CHEMBL593760,2046
2047,0,CHEMBL2335019,2047
2048,0,CHEMBL3326099,2048
2049,1,CHEMBL382186,2049
2050,1,CHEMBL419137,2050
2051,1,CHEMBL57758,2051
2052,0,CHEMBL497949,2052
2053,1,CHEMBL1173813,2053
2054,1,CHEMBL264382,2054
2055,0,CHEMBL204117,2055
2056,0,CHEMBL431818,2056
2057,1,CHEMBL179577,2057
2058,0,CHEMBL123046,2058
2059,0,CHEMBL131407,2059
2060,1,CHEMBL473553,2060
2061,1,CHEMBL611681,2061
2062,1,CHEMBL1243284,2062
2063,1,CHEMBL1812434,2063
2064,1,CHEMBL2152253,2064
2065,1,CHEMBL3133908,2065
2066,0,CHEMBL3425669,2066
2067,0,CHEMBL84512,2067
2068,1,CHEMBL607707,2068
2069,1,CHEMBL329672,2069
2070,1,CHEMBL93032,2070
2071,1,CHEMBL165508,2071
2072,0,CHEMBL231568,2072
2073,0,CHEMBL291986,2073
2074,0,CHEMBL414013,2074
2075,0,CHEMBL302745,2075
2076,1,CHEMBL144770,2076
2077,1,CHEMBL293749,2077
2078,1,CHEMBL392664,2078
2079,0,CHEMBL123523,2079
2080,1,CHEMBL214853,2080
2081,0,CHEMBL430605,2081
2082,0,CHEMBL427314,2082
2083,1,CHEMBL182254,2083
2084,1,CHEMBL383614,2084
2085,0,CHEMBL268441,2085
2086,1,CHEMBL289959,2086
2087,0,CHEMBL156555,2087
2088,1,CHEMBL333045,2088
2089,1,CHEMBL248108,2089
2090,1,CHEMBL210893,2090
2091,1,CHEMBL283088,2091
2092,1,CHEMBL210378,2092
2093,1,CHEMBL246284,2093
2094,1,CHEMBL31965,2094
2095,1,CHEMBL307481,2095
2096,1,CHEMBL113900,2096
2097,1,CHEMBL429827,2097
2098,1,CHEMBL352876,2098
2099,1,CHEMBL57366,2099
2100,1,CHEMBL48436,2100
2101,0,CHEMBL308134,2101
2102,1,CHEMBL448730,2102
2103,1,CHEMBL179164,2103
2104,0,CHEMBL129856,2104
2105,0,CHEMBL364576,2105
2106,0,CHEMBL156797,2106
2107,1,CHEMBL78257,2107
2108,0,CHEMBL411901,2108
2109,1,CHEMBL270501,2109
2110,1,CHEMBL270448,2110
2111,1,CHEMBL270966,2111
2112,1,CHEMBL473556,2112
2113,0,CHEMBL464014,2113
2114,1,CHEMBL452980,2114
2115,0,CHEMBL497563,2115
2116,0,CHEMBL475817,2116
2117,1,CHEMBL447365,2117
2118,1,CHEMBL516365,2118
2119,1,CHEMBL461797,2119
2120,1,CHEMBL503755,2120
2121,0,CHEMBL497353,2121
2122,1,CHEMBL482489,2122
2123,1,CHEMBL498133,2123
2124,1,CHEMBL556684,2124
2125,0,CHEMBL600048,2125
2126,1,CHEMBL592201,2126
2127,1,CHEMBL598305,2127
2128,1,CHEMBL1095465,2128
2129,1,CHEMBL1172915,2129
2130,1,CHEMBL1172803,2130
2131,1,CHEMBL1240554,2131
2132,1,CHEMBL1241439,2132
2133,1,CHEMBL1242117,2133
2134,0,CHEMBL1762114,2134
2135,0,CHEMBL1761935,2135
2136,1,CHEMBL53940,2136
2137,1,CHEMBL119156,2137
2138,0,CHEMBL73625,2138
2139,1,CHEMBL417941,2139
2140,0,CHEMBL55994,2140
2141,0,CHEMBL6976,2141
2142,1,CHEMBL175409,2142
2143,1,CHEMBL175552,2143
2144,1,CHEMBL168656,2144
2145,1,CHEMBL307026,2145
2146,1,CHEMBL433205,2146
2147,1,CHEMBL296377,2147
2148,1,CHEMBL72393,2148
2149,0,CHEMBL168343,2149
2150,1,CHEMBL115440,2150
2151,1,CHEMBL73406,2151
2152,0,CHEMBL72976,2152
2153,0,CHEMBL72560,2153
2154,1,CHEMBL344486,2154
2155,1,CHEMBL51485,2155
2156,0,CHEMBL158119,2156
2157,0,CHEMBL126653,2157
2158,1,CHEMBL179274,2158
2159,0,CHEMBL347786,2159
2160,0,CHEMBL280074,2160
2161,0,CHEMBL352010,2161
2162,0,CHEMBL48760,2162
2163,0,CHEMBL158797,2163
2164,0,CHEMBL304310,2164
2165,1,CHEMBL296582,2165
2166,1,CHEMBL94109,2166
2167,1,CHEMBL14699,2167
2168,1,CHEMBL123045,2168
2169,1,CHEMBL92937,2169
2170,0,CHEMBL86945,2170
2171,0,CHEMBL158596,2171
2172,0,CHEMBL293251,2172
2173,1,CHEMBL250923,2173
2174,1,CHEMBL114490,2174
2175,1,CHEMBL114392,2175
2176,0,CHEMBL313821,2176
2177,1,CHEMBL355322,2177
2178,0,CHEMBL121984,2178
2179,0,CHEMBL117324,2179
2180,1,CHEMBL335052,2180
2181,0,CHEMBL212084,2181
2182,1,CHEMBL231663,2182
2183,0,CHEMBL203664,2183
2184,1,CHEMBL205454,2184
2185,1,CHEMBL297968,2185
2186,1,CHEMBL204638,2186
2187,0,CHEMBL55360,2187
2188,1,CHEMBL193578,2188
2189,0,CHEMBL27085,2189
2190,1,CHEMBL437885,2190
2191,1,CHEMBL143968,2191
2192,1,CHEMBL179726,2192
2193,1,CHEMBL194958,2193
2194,1,CHEMBL184750,2194
2195,1,CHEMBL102726,2195
2196,1,CHEMBL336174,2196
2197,1,CHEMBL332971,2197
2198,1,CHEMBL418967,2198
2199,1,CHEMBL120319,2199
2200,1,CHEMBL319540,2200
2201,1,CHEMBL507714,2201
2202,1,CHEMBL461426,2202
2203,1,CHEMBL517585,2203
2204,1,CHEMBL461869,2204
2205,1,CHEMBL466614,2205
2206,1,CHEMBL450396,2206
2207,1,CHEMBL472545,2207
2208,0,CHEMBL574613,2208
2209,1,CHEMBL1241580,2209
2210,0,CHEMBL1242288,2210
2211,1,CHEMBL1242853,2211
2212,1,CHEMBL1241491,2212
2213,1,CHEMBL1241485,2213
2214,1,CHEMBL1241586,2214
2215,1,CHEMBL1243346,2215
2216,0,CHEMBL1241948,2216
2217,0,CHEMBL1242032,2217
2218,1,CHEMBL1242285,2218
2219,1,CHEMBL1241241,2219
2220,0,CHEMBL1241299,2220
2221,0,CHEMBL1242756,2221
2222,0,CHEMBL1241270,2222
2223,0,CHEMBL1241271,2223
2224,1,CHEMBL1242026,2224
2225,1,CHEMBL1242111,2225
2226,0,CHEMBL1242378,2226
2227,1,CHEMBL1760057,2227
2228,0,CHEMBL1278056,2228
2229,1,CHEMBL1278149,2229
2230,0,CHEMBL1761931,2230
2231,0,CHEMBL1761933,2231
2232,0,CHEMBL1276893,2232
2233,0,CHEMBL1277254,2233
2234,1,CHEMBL2381508,2234
2235,1,CHEMBL2381504,2235
2236,1,CHEMBL2381516,2236
2237,1,CHEMBL2381515,2237
2238,0,CHEMBL2426285,2238
2239,0,CHEMBL2426283,2239
2240,1,CHEMBL2424795,2240
2241,1,CHEMBL597402,2241
2242,1,CHEMBL2425735,2242
2243,1,CHEMBL2031297,2243
2244,1,CHEMBL2441273,2244
2245,1,CHEMBL2419762,2245
2246,0,CHEMBL111033,2246
2247,0,CHEMBL1813632,2247
2248,1,CHEMBL1916897,2248
2249,1,CHEMBL1958222,2249
2250,1,CHEMBL1944921,2250
2251,1,CHEMBL451513,2251
2252,1,CHEMBL490775,2252
2253,1,CHEMBL522116,2253
2254,1,CHEMBL453504,2254
2255,1,CHEMBL490498,2255
2256,1,CHEMBL524115,2256
2257,1,CHEMBL517127,2257
2258,1,CHEMBL461795,2258
2259,1,CHEMBL470012,2259
2260,1,CHEMBL574059,2260
2261,0,CHEMBL1094475,2261
2262,0,CHEMBL1085511,2262
2263,1,CHEMBL1098120,2263
2264,1,CHEMBL1094194,2264
2265,1,CHEMBL1173601,2265
2266,0,CHEMBL1173251,2266
2267,0,CHEMBL1173398,2267
2268,1,CHEMBL1172802,2268
2269,0,CHEMBL1242471,2269
2270,0,CHEMBL1241767,2270
2271,1,CHEMBL1242477,2271
2272,0,CHEMBL1241583,2272
2273,1,CHEMBL1276179,2273
2274,1,CHEMBL1641992,2274
2275,1,CHEMBL1683973,2275
2276,1,CHEMBL1277620,2276
2277,1,CHEMBL324045,2277
2278,1,CHEMBL30973,2278
2279,1,CHEMBL1812561,2279
2280,1,CHEMBL1828865,2280
2281,1,CHEMBL1173718,2281
2282,1,CHEMBL1683955,2282
2283,0,CHEMBL1761943,2283
2284,0,CHEMBL1779202,2284
2285,1,CHEMBL325156,2285
2286,1,CHEMBL1828867,2286
2287,0,CHEMBL1829275,2287
2288,1,CHEMBL588119,2288
2289,1,CHEMBL1016,2289
2290,1,CHEMBL86754,2290
2291,0,CHEMBL434063,2291
2292,1,CHEMBL1914653,2292
2293,1,CHEMBL1914662,2293
2294,0,CHEMBL1910278,2294
2295,0,CHEMBL1956892,2295
2296,1,CHEMBL1958214,2296
2297,0,CHEMBL1928951,2297
2298,0,CHEMBL1946846,2298
2299,0,CHEMBL1944922,2299
2300,0,CHEMBL1945444,2300
2301,1,CHEMBL90013,2301
2302,0,CHEMBL1278057,2302
2303,1,CHEMBL1812374,2303
2304,1,CHEMBL1797541,2304
2305,1,CHEMBL1812564,2305
2306,1,CHEMBL1812571,2306
2307,1,CHEMBL1830269,2307
2308,0,CHEMBL1828874,2308
2309,0,CHEMBL1829271,2309
2310,0,CHEMBL1829274,2310
2311,1,CHEMBL290106,2311
2312,0,CHEMBL1929238,2312
2313,1,CHEMBL1947123,2313
2314,1,CHEMBL1928944,2314
2315,1,CHEMBL2316145,2315
2316,1,CHEMBL294034,2316
2317,1,CHEMBL2424664,2317
2318,1,CHEMBL2437457,2318
2319,1,CHEMBL3092315,2319
2320,1,CHEMBL3092306,2320
2321,0,CHEMBL3098324,2321
2322,0,CHEMBL1830131,2322
2323,1,CHEMBL1981977,2323
2324,0,CHEMBL3088225,2324
2325,1,CHEMBL3233778,2325
2326,0,CHEMBL3234738,2326
2327,1,CHEMBL3234740,2327
2328,1,CHEMBL3221552,2328
2329,0,CHEMBL67,2329
2330,1,CHEMBL3297999,2330
2331,1,CHEMBL3352869,2331
2332,1,CHEMBL3357642,2332
2333,1,CHEMBL3416594,2333
2334,1,CHEMBL3416617,2334
2335,0,CHEMBL120719,2335
2336,1,CHEMBL308672,2336
2337,0,CHEMBL420411,2337
2338,1,CHEMBL39715,2338
2339,1,CHEMBL309276,2339
2340,1,CHEMBL360780,2340
2341,1,CHEMBL247711,2341
2342,0,CHEMBL386052,2342
2343,1,CHEMBL1243316,2343
2344,0,CHEMBL1254007,2344
2345,1,CHEMBL1958038,2345
2346,1,CHEMBL3403517,2346
2347,1,CHEMBL399371,2347
2348,1,CHEMBL2148047,2348
2349,0,CHEMBL57581,2349
2350,1,CHEMBL501705,2350
2351,0,CHEMBL1242658,2351
2352,1,CHEMBL1822062,2352
2353,0,CHEMBL3221265,2353
2354,1,CHEMBL169064,2354
2355,0,CHEMBL211982,2355
2356,0,CHEMBL383172,2356
2357,0,CHEMBL59099,2357
2358,1,CHEMBL121708,2358
2359,0,CHEMBL67436,2359
2360,0,CHEMBL66981,2360
2361,1,CHEMBL510597,2361
2362,1,CHEMBL460723,2362
2363,1,CHEMBL1947124,2363
2364,1,CHEMBL2064372,2364
2365,1,CHEMBL2437479,2365
2366,1,CHEMBL3092313,2366
2367,1,CHEMBL3297998,2367
2368,1,CHEMBL3357643,2368
2369,0,CHEMBL64165,2369
2370,1,CHEMBL215033,2370
2371,1,CHEMBL308593,2371
2372,1,CHEMBL92961,2372
2373,1,CHEMBL122245,2373
2374,0,CHEMBL347160,2374
2375,1,CHEMBL304271,2375
2376,0,CHEMBL461109,2376
2377,1,CHEMBL1958039,2377
2378,1,CHEMBL270924,2378
2379,1,CHEMBL2437469,2379
2380,1,CHEMBL204625,2380
2381,0,CHEMBL76985,2381
2382,1,CHEMBL2093928,2382
2383,1,CHEMBL178290,2383
2384,0,CHEMBL77814,2384
2385,1,CHEMBL360979,2385
2386,0,CHEMBL276711,2386
2387,1,CHEMBL436137,2387
2388,1,CHEMBL213342,2388
2389,0,CHEMBL118109,2389
2390,1,CHEMBL533849,2390
2391,0,CHEMBL197568,2391
2392,1,CHEMBL283682,2392
2393,1,CHEMBL122068,2393
2394,1,CHEMBL179923,2394
2395,0,CHEMBL144159,2395
2396,1,CHEMBL207815,2396
2397,1,CHEMBL306732,2397
2398,1,CHEMBL381541,2398
2399,1,CHEMBL153525,2399
2400,0,CHEMBL77456,2400
2401,1,CHEMBL384407,2401
2402,1,CHEMBL55379,2402
2403,1,CHEMBL126137,2403
2404,1,CHEMBL394057,2404
2405,1,CHEMBL128987,2405
2406,0,CHEMBL66924,2406
2407,1,CHEMBL294395,2407
2408,1,CHEMBL371863,2408
2409,0,CHEMBL78249,2409
2410,0,CHEMBL438075,2410
2411,1,CHEMBL210444,2411
2412,1,CHEMBL391181,2412
2413,1,CHEMBL15202,2413
2414,1,CHEMBL129579,2414
2415,0,CHEMBL293250,2415
2416,0,CHEMBL266969,2416
2417,1,CHEMBL53121,2417
2418,1,CHEMBL424252,2418
2419,1,CHEMBL324926,2419
2420,0,CHEMBL77085,2420
2421,1,CHEMBL110577,2421
2422,0,CHEMBL1828884,2422
2423,1,CHEMBL58,2423
2424,1,CHEMBL1934627,2424
2425,0,CHEMBL1929557,2425
2426,1,CHEMBL520144,2426
2427,1,CHEMBL2070192,2427
2428,1,CHEMBL2070193,2428
2429,0,CHEMBL2018882,2429
2430,1,CHEMBL94191,2430
2431,1,CHEMBL2032379,2431
2432,0,CHEMBL2029697,2432
2433,1,CHEMBL1504817,2433
2434,1,CHEMBL2031307,2434
2435,1,CHEMBL2031313,2435
2436,0,CHEMBL2426288,2436
2437,1,CHEMBL3092303,2437
2438,0,CHEMBL2336358,2438
2439,1,CHEMBL3233773,2439
2440,1,CHEMBL3237934,2440
2441,1,CHEMBL3416636,2441
2442,1,CHEMBL3416614,2442
2443,1,CHEMBL3403514,2443
2444,1,CHEMBL144791,2444
2445,1,CHEMBL378370,2445
2446,0,CHEMBL311564,2446
2447,0,CHEMBL2262408,2447
2448,1,CHEMBL295961,2448
2449,1,CHEMBL162223,2449
2450,1,CHEMBL299893,2450
2451,1,CHEMBL7939,2451
2452,1,CHEMBL360662,2452
2453,0,CHEMBL313259,2453
2454,1,CHEMBL443906,2454
2455,1,CHEMBL464721,2455
2456,1,CHEMBL593306,2456
2457,0,CHEMBL1077069,2457
2458,0,CHEMBL1240545,2458
2459,0,CHEMBL1630578,2459
2460,0,CHEMBL1241300,2460
2461,1,CHEMBL1203934,2461
2462,1,CHEMBL380889,2462
2463,1,CHEMBL469997,2463
2464,0,CHEMBL1083817,2464
2465,1,CHEMBL1928712,2465
2466,0,CHEMBL424625,2466
2467,1,CHEMBL387265,2467
2468,0,CHEMBL213743,2468
2469,1,CHEMBL583403,2469
2470,1,CHEMBL594228,2470
2471,1,CHEMBL1173262,2471
2472,0,CHEMBL1258821,2472
2473,1,CHEMBL1241678,2473
2474,0,CHEMBL1929554,2474
2475,1,CHEMBL2031309,2475
2476,0,CHEMBL2070047,2476
2477,1,CHEMBL2018755,2477
2478,1,CHEMBL2048797,2478
2479,0,CHEMBL76983,2479
2480,1,CHEMBL94275,2480
2481,1,CHEMBL60826,2481
2482,1,CHEMBL79704,2482
2483,1,CHEMBL373207,2483
2484,1,CHEMBL185853,2484
2485,1,CHEMBL241988,2485
2486,1,CHEMBL153409,2486
2487,1,CHEMBL135592,2487
2488,1,CHEMBL132348,2488
2489,1,CHEMBL92086,2489
2490,1,CHEMBL53690,2490
2491,0,CHEMBL154822,2491
2492,1,CHEMBL517907,2492
2493,0,CHEMBL83390,2493
2494,1,CHEMBL136491,2494
2495,0,CHEMBL342792,2495
2496,1,CHEMBL383499,2496
2497,0,CHEMBL7735,2497
2498,1,CHEMBL135577,2498
2499,1,CHEMBL93544,2499
2500,1,CHEMBL205776,2500
2501,0,CHEMBL116012,2501
2502,1,CHEMBL386998,2502
2503,1,CHEMBL133283,2503
2504,1,CHEMBL347668,2504
2505,1,CHEMBL113902,2505
2506,0,CHEMBL115601,2506
2507,1,CHEMBL188304,2507
2508,1,CHEMBL67003,2508
2509,0,CHEMBL2113092,2509
2510,1,CHEMBL545541,2510
2511,1,CHEMBL127367,2511
2512,0,CHEMBL236383,2512
2513,1,CHEMBL363130,2513
2514,1,CHEMBL170996,2514
2515,1,CHEMBL431191,2515
2516,0,CHEMBL423159,2516
2517,1,CHEMBL247100,2517
2518,1,CHEMBL179652,2518
2519,1,CHEMBL117697,2519
2520,1,CHEMBL455433,2520
2521,1,CHEMBL388978,2521
2522,0,CHEMBL509544,2522
2523,1,CHEMBL461311,2523
2524,1,CHEMBL78049,2524
2525,1,CHEMBL460735,2525
2526,1,CHEMBL554993,2526
2527,0,CHEMBL590877,2527
2528,1,CHEMBL605976,2528
2529,1,CHEMBL598798,2529
2530,0,CHEMBL1172603,2530
2531,1,CHEMBL1172781,2531
2532,1,CHEMBL1241946,2532
2533,1,CHEMBL1817965,2533
2534,1,CHEMBL1822061,2534
